timestamp,handedness,gesture,lm0_wrist_x,lm0_wrist_y,lm0_wrist_z,lm1_thumb_cmc_x,lm1_thumb_cmc_y,lm1_thumb_cmc_z,lm2_thumb_mcp_x,lm2_thumb_mcp_y,lm2_thumb_mcp_z,lm3_thumb_ip_x,lm3_thumb_ip_y,lm3_thumb_ip_z,lm4_thumb_tip_x,lm4_thumb_tip_y,lm4_thumb_tip_z,lm5_index_mcp_x,lm5_index_mcp_y,lm5_index_mcp_z,lm6_index_pip_x,lm6_index_pip_y,lm6_index_pip_z,lm7_index_dip_x,lm7_index_dip_y,lm7_index_dip_z,lm8_index_tip_x,lm8_index_tip_y,lm8_index_tip_z,lm9_middle_mcp_x,lm9_middle_mcp_y,lm9_middle_mcp_z,lm10_middle_pip_x,lm10_middle_pip_y,lm10_middle_pip_z,lm11_middle_dip_x,lm11_middle_dip_y,lm11_middle_dip_z,lm12_middle_tip_x,lm12_middle_tip_y,lm12_middle_tip_z,lm13_ring_mcp_x,lm13_ring_mcp_y,lm13_ring_mcp_z,lm14_ring_pip_x,lm14_ring_pip_y,lm14_ring_pip_z,lm15_ring_dip_x,lm15_ring_dip_y,lm15_ring_dip_z,lm16_ring_tip_x,lm16_ring_tip_y,lm16_ring_tip_z,lm17_pinky_mcp_x,lm17_pinky_mcp_y,lm17_pinky_mcp_z,lm18_pinky_pip_x,lm18_pinky_pip_y,lm18_pinky_pip_z,lm19_pinky_dip_x,lm19_pinky_dip_y,lm19_pinky_dip_z,lm20_pinky_tip_x,lm20_pinky_tip_y,lm20_pinky_tip_z
1780386258.749,right,three_fingers,0.558310,0.751715,0.000000,0.582575,0.709683,-0.003196,0.585470,0.661488,-0.007380,0.572009,0.626409,-0.010444,0.558006,0.606816,-0.014899,0.579922,0.632472,-0.020800,0.590483,0.566493,-0.030137,0.594487,0.525924,-0.035307,0.596728,0.495463,-0.037928,0.557507,0.631348,-0.022015,0.550438,0.558236,-0.029102,0.545942,0.514422,-0.033155,0.542563,0.481519,-0.035939,0.539347,0.638044,-0.022099,0.530039,0.571169,-0.028199,0.527036,0.532577,-0.033325,0.525419,0.505329,-0.037018,0.528526,0.649925,-0.021606,0.527623,0.607362,-0.025636,0.531814,0.601978,-0.025651,0.535816,0.604821,-0.025263
1780386259.274,right,three_fingers,0.610196,0.737497,0.000000,0.627956,0.684594,0.007234,0.626965,0.635204,0.006752,0.613823,0.608683,0.005294,0.598439,0.596895,0.002247,0.634030,0.619988,-0.008918,0.639404,0.557367,-0.014079,0.640856,0.523401,-0.015819,0.641561,0.496148,-0.016336,0.617992,0.625242,-0.015623,0.616219,0.554395,-0.021305,0.613294,0.515731,-0.023553,0.610227,0.485334,-0.024573,0.600029,0.634304,-0.020613,0.587094,0.566392,-0.026657,0.578773,0.532561,-0.029810,0.572783,0.507734,-0.031110,0.583903,0.648017,-0.024009,0.577523,0.594887,-0.026733,0.579632,0.597507,-0.023353,0.582747,0.609363,-0.020165
1780386259.790,right,three_fingers,0.627627,0.665660,0.000000,0.602785,0.630923,-0.000276,0.593630,0.595328,-0.004642,0.584962,0.574180,-0.009719,0.578154,0.560641,-0.015428,0.628913,0.550518,-0.010266,0.622796,0.499762,-0.016489,0.618222,0.468323,-0.020346,0.613460,0.442036,-0.023080,0.632990,0.556447,-0.015658,0.635181,0.494754,-0.024557,0.630789,0.457743,-0.030562,0.625510,0.430371,-0.033883,0.629861,0.568933,-0.020259,0.614226,0.513239,-0.031524,0.597297,0.490857,-0.036837,0.585368,0.477776,-0.038535,0.618234,0.585220,-0.024085,0.598951,0.550176,-0.031779,0.589193,0.555902,-0.031669,0.584511,0.569938,-0.030346
1780386260.309,right,three_fingers,0.703510,0.651241,0.000000,0.681706,0.628787,-0.006790,0.670924,0.596269,-0.011594,0.681643,0.574862,-0.016840,0.694937,0.563070,-0.022587,0.679168,0.525237,-0.008214,0.667504,0.482890,-0.014972,0.661532,0.454890,-0.020171,0.656032,0.430332,-0.024639,0.696833,0.523685,-0.012660,0.703064,0.468977,-0.018309,0.706007,0.434251,-0.024240,0.706952,0.408555,-0.028829,0.711918,0.539557,-0.018223,0.715640,0.503816,-0.027409,0.707329,0.487553,-0.035689,0.699502,0.476597,-0.041048,0.723983,0.565094,-0.024061,0.716656,0.547337,-0.033022,0.703672,0.553184,-0.036022,0.691979,0.562707,-0.037842
1780386260.815,right,three_fingers,0.723595,0.639424,0.000000,0.702242,0.615581,-0.008955,0.691561,0.575403,-0.012681,0.706211,0.547267,-0.016294,0.723293,0.535994,-0.020375,0.704531,0.513244,-0.006750,0.693300,0.467656,-0.012624,0.688577,0.435872,-0.017459,0.686150,0.408341,-0.021710,0.723823,0.510233,-0.009758,0.729662,0.453516,-0.016022,0.734462,0.416335,-0.021713,0.738025,0.387786,-0.025863,0.739008,0.522069,-0.014349,0.748245,0.476814,-0.025209,0.746086,0.453513,-0.033462,0.742359,0.436250,-0.038198,0.751533,0.545122,-0.019402,0.752288,0.508645,-0.028934,0.743874,0.518253,-0.030617,0.734658,0.535915,-0.031326
1780386261.342,right,three_fingers,0.723230,0.643594,0.000000,0.701909,0.618367,-0.009909,0.690330,0.580615,-0.015360,0.701896,0.550646,-0.020905,0.717706,0.536183,-0.026649,0.703887,0.515336,-0.008951,0.693843,0.467987,-0.016081,0.688724,0.435808,-0.022154,0.686508,0.408121,-0.027249,0.723427,0.512363,-0.011283,0.730677,0.456043,-0.017527,0.735377,0.417853,-0.024240,0.738605,0.390389,-0.029785,0.738788,0.524661,-0.015121,0.750009,0.477954,-0.024783,0.745840,0.460072,-0.033159,0.738469,0.453929,-0.038443,0.751644,0.547697,-0.019648,0.757604,0.513510,-0.028464,0.749888,0.511581,-0.032103,0.738577,0.521460,-0.034466
1780386261.862,right,three_fingers,0.726333,0.647437,0.000000,0.704904,0.623342,-0.009024,0.694287,0.580894,-0.012616,0.707375,0.548157,-0.016435,0.724446,0.533759,-0.020579,0.706222,0.514615,-0.005448,0.695362,0.469155,-0.011025,0.689792,0.436758,-0.016005,0.686829,0.409012,-0.020335,0.726343,0.511385,-0.008142,0.734189,0.455491,-0.013524,0.738122,0.417155,-0.019071,0.740258,0.390749,-0.023330,0.742368,0.524215,-0.012514,0.754085,0.476310,-0.023470,0.750534,0.461485,-0.031955,0.744752,0.457511,-0.036414,0.754744,0.547787,-0.017340,0.756695,0.511141,-0.027859,0.746596,0.518083,-0.031128,0.735286,0.536515,-0.032586
1780386262.391,right,three_fingers,0.710376,0.669937,0.000000,0.688443,0.643275,-0.009761,0.675173,0.601792,-0.015242,0.687408,0.574706,-0.020359,0.706053,0.561222,-0.026174,0.694318,0.520805,-0.009835,0.682271,0.468735,-0.017589,0.676785,0.433703,-0.023577,0.673333,0.402438,-0.028822,0.716914,0.520244,-0.014405,0.725728,0.451852,-0.021476,0.731116,0.409366,-0.027530,0.735131,0.374299,-0.032041,0.734131,0.538167,-0.020607,0.746565,0.482111,-0.033609,0.743856,0.449756,-0.043290,0.740620,0.422474,-0.049340,0.747545,0.570189,-0.027101,0.742276,0.537861,-0.040082,0.727045,0.552478,-0.042685,0.714000,0.572545,-0.043879
1780386262.898,right,three_fingers,0.588763,0.754974,0.000000,0.554494,0.735588,-0.007082,0.530314,0.702007,-0.013140,0.526103,0.670552,-0.021061,0.531198,0.657045,-0.028795,0.537431,0.606157,-0.005183,0.519960,0.549469,-0.014192,0.507669,0.516249,-0.019422,0.498640,0.490896,-0.022572,0.557056,0.602752,-0.010329,0.549749,0.545519,-0.020237,0.542531,0.517048,-0.025313,0.536571,0.497525,-0.027105,0.576147,0.614255,-0.017049,0.552706,0.608540,-0.031329,0.546669,0.638699,-0.034334,0.547249,0.662213,-0.032486,0.592782,0.637242,-0.024452,0.564733,0.642372,-0.033803,0.549699,0.669018,-0.033401,0.542495,0.691598,-0.030895
1780386263.449,right,three_fingers,0.360180,0.800270,0.000000,0.324468,0.822874,-0.003795,0.292460,0.812157,-0.010975,0.268034,0.814913,-0.019034,0.255197,0.820298,-0.027922,0.285029,0.699985,-0.011115,0.248280,0.665452,-0.020796,0.224348,0.642948,-0.027742,0.206343,0.624711,-0.032885,0.293786,0.686658,-0.019249,0.261343,0.623684,-0.028422,0.241398,0.582083,-0.034498,0.226322,0.550722,-0.037995,0.303852,0.694898,-0.028094,0.267600,0.658585,-0.040047,0.240888,0.636369,-0.049762,0.222013,0.615342,-0.056083,0.311473,0.721951,-0.036894,0.282293,0.729242,-0.049273,0.269214,0.751913,-0.053871,0.263052,0.771210,-0.056444
1780386263.971,right,three_fingers,0.319366,0.784749,0.000000,0.280450,0.790779,-0.011052,0.252588,0.775428,-0.021419,0.230726,0.771552,-0.032281,0.215690,0.773664,-0.043157,0.256010,0.671479,-0.019098,0.226120,0.621885,-0.035230,0.208889,0.584973,-0.046416,0.199181,0.552717,-0.052673,0.264378,0.669848,-0.023454,0.237871,0.604759,-0.036680,0.222432,0.560733,-0.045061,0.213977,0.526358,-0.049360,0.272685,0.688136,-0.029099,0.237663,0.677454,-0.044440,0.222711,0.684862,-0.052861,0.218480,0.687491,-0.055553,0.277601,0.724675,-0.035576,0.249337,0.740105,-0.048692,0.239174,0.753082,-0.053327,0.238541,0.761561,-0.054325
1780386264.507,right,three_fingers,0.534538,0.657478,0.000000,0.534885,0.593436,0.011674,0.524386,0.541479,0.013983,0.510385,0.512861,0.013726,0.497058,0.502563,0.011726,0.522681,0.523216,-0.000454,0.511972,0.465204,-0.005157,0.507495,0.430494,-0.007088,0.503533,0.402653,-0.007612,0.510740,0.533293,-0.010321,0.500072,0.466538,-0.014968,0.494525,0.427892,-0.015662,0.489377,0.397155,-0.014889,0.496767,0.556486,-0.018892,0.474428,0.504641,-0.026412,0.462209,0.472117,-0.029613,0.454322,0.444362,-0.030382,0.483428,0.590409,-0.025511,0.462814,0.553213,-0.029116,0.464442,0.560418,-0.024043,0.470310,0.573881,-0.019413
