timestamp,handedness,gesture,lm0_wrist_x,lm0_wrist_y,lm0_wrist_z,lm1_thumb_cmc_x,lm1_thumb_cmc_y,lm1_thumb_cmc_z,lm2_thumb_mcp_x,lm2_thumb_mcp_y,lm2_thumb_mcp_z,lm3_thumb_ip_x,lm3_thumb_ip_y,lm3_thumb_ip_z,lm4_thumb_tip_x,lm4_thumb_tip_y,lm4_thumb_tip_z,lm5_index_mcp_x,lm5_index_mcp_y,lm5_index_mcp_z,lm6_index_pip_x,lm6_index_pip_y,lm6_index_pip_z,lm7_index_dip_x,lm7_index_dip_y,lm7_index_dip_z,lm8_index_tip_x,lm8_index_tip_y,lm8_index_tip_z,lm9_middle_mcp_x,lm9_middle_mcp_y,lm9_middle_mcp_z,lm10_middle_pip_x,lm10_middle_pip_y,lm10_middle_pip_z,lm11_middle_dip_x,lm11_middle_dip_y,lm11_middle_dip_z,lm12_middle_tip_x,lm12_middle_tip_y,lm12_middle_tip_z,lm13_ring_mcp_x,lm13_ring_mcp_y,lm13_ring_mcp_z,lm14_ring_pip_x,lm14_ring_pip_y,lm14_ring_pip_z,lm15_ring_dip_x,lm15_ring_dip_y,lm15_ring_dip_z,lm16_ring_tip_x,lm16_ring_tip_y,lm16_ring_tip_z,lm17_pinky_mcp_x,lm17_pinky_mcp_y,lm17_pinky_mcp_z,lm18_pinky_pip_x,lm18_pinky_pip_y,lm18_pinky_pip_z,lm19_pinky_dip_x,lm19_pinky_dip_y,lm19_pinky_dip_z,lm20_pinky_tip_x,lm20_pinky_tip_y,lm20_pinky_tip_z
1780385193.069,right,open_palm,0.317673,0.771135,0.000000,0.265952,0.745844,0.009512,0.230136,0.691339,0.010297,0.201128,0.655352,0.007293,0.176532,0.633304,0.002391,0.235815,0.551088,0.006337,0.201714,0.472698,-0.003090,0.175401,0.430602,-0.011572,0.151310,0.396013,-0.018674,0.249830,0.537648,-0.010820,0.224981,0.429849,-0.019250,0.201072,0.364396,-0.027859,0.181391,0.313357,-0.035064,0.264031,0.549777,-0.028592,0.252822,0.437473,-0.038865,0.238895,0.368338,-0.048785,0.226328,0.307917,-0.057850,0.277672,0.581241,-0.045659,0.277427,0.516536,-0.057606,0.273676,0.466976,-0.063530,0.269596,0.418698,-0.068826
1780385193.605,right,open_palm,0.396029,0.661779,0.000000,0.356207,0.646135,-0.008687,0.322598,0.603329,-0.015062,0.295889,0.575229,-0.022788,0.269847,0.563461,-0.030610,0.341233,0.486304,-0.000390,0.316272,0.432964,-0.012215,0.294614,0.405663,-0.024853,0.273428,0.385457,-0.034527,0.357470,0.469759,-0.006266,0.344747,0.394848,-0.016926,0.321526,0.358589,-0.027191,0.297298,0.335701,-0.035114,0.373363,0.468987,-0.014843,0.365229,0.391899,-0.025961,0.340858,0.362218,-0.034210,0.315678,0.346186,-0.040052,0.389091,0.481759,-0.024830,0.385423,0.421552,-0.034105,0.369258,0.395977,-0.038623,0.349635,0.382500,-0.042144
1780385194.110,right,open_palm,0.464085,0.642404,-0.000000,0.429009,0.627928,-0.004924,0.400427,0.597283,-0.010129,0.378478,0.578502,-0.017252,0.357564,0.565895,-0.024596,0.415558,0.500308,0.002090,0.392162,0.458812,-0.010405,0.373102,0.440618,-0.023542,0.355157,0.434381,-0.032249,0.428879,0.484899,-0.004377,0.419797,0.417138,-0.015579,0.397800,0.393990,-0.025373,0.375575,0.390859,-0.031583,0.442716,0.482979,-0.013115,0.438855,0.417096,-0.022505,0.415791,0.397548,-0.028943,0.393401,0.394918,-0.032809,0.456977,0.493818,-0.023028,0.455998,0.443506,-0.029874,0.439762,0.424951,-0.032597,0.421793,0.420394,-0.034191
1780385194.622,right,open_palm,0.614302,0.649998,0.000000,0.581822,0.637930,-0.008712,0.552266,0.610995,-0.014482,0.533497,0.587257,-0.020532,0.518498,0.567675,-0.026508,0.573650,0.513436,-0.004044,0.558867,0.470877,-0.013701,0.547995,0.447984,-0.023886,0.537667,0.433976,-0.030921,0.593586,0.499470,-0.007475,0.588221,0.440649,-0.015257,0.577352,0.411481,-0.023495,0.565430,0.399088,-0.029219,0.613236,0.499946,-0.012912,0.612720,0.445087,-0.020525,0.601939,0.417303,-0.027042,0.589038,0.406347,-0.031207,0.632323,0.512434,-0.019506,0.636479,0.466551,-0.025948,0.629577,0.443622,-0.028848,0.618548,0.434919,-0.030412
1780385195.141,right,open_palm,0.678360,0.624784,0.000000,0.650146,0.599963,-0.010904,0.628412,0.563476,-0.016716,0.615172,0.532381,-0.021864,0.606675,0.502432,-0.026570,0.663011,0.491394,-0.005434,0.655749,0.448448,-0.011963,0.651960,0.422454,-0.019045,0.649095,0.400417,-0.024400,0.684034,0.487503,-0.006258,0.688139,0.436040,-0.010480,0.686165,0.406762,-0.015554,0.681888,0.388303,-0.019710,0.701259,0.495850,-0.009141,0.709985,0.450095,-0.014154,0.709056,0.421593,-0.018094,0.703925,0.401569,-0.021067,0.715518,0.513971,-0.013352,0.726742,0.478664,-0.018594,0.727183,0.455997,-0.020713,0.722242,0.438636,-0.021964
1780385195.667,right,open_palm,0.717638,0.600345,-0.000000,0.699764,0.555423,0.001368,0.695911,0.513762,-0.001330,0.691242,0.487989,-0.006393,0.683506,0.470329,-0.011059,0.718895,0.475001,0.002001,0.726239,0.428119,-0.010061,0.713039,0.408487,-0.019416,0.699902,0.402761,-0.024371,0.725321,0.482878,-0.005346,0.738281,0.429791,-0.017031,0.720265,0.410140,-0.023314,0.704498,0.408610,-0.025866,0.728678,0.497441,-0.014061,0.742868,0.448848,-0.022660,0.726040,0.427809,-0.026008,0.711120,0.422971,-0.027057,0.727412,0.517857,-0.023210,0.733333,0.485591,-0.028877,0.723361,0.465559,-0.031115,0.713207,0.455628,-0.032082
1780385196.209,right,open_palm,0.746754,0.594388,-0.000000,0.760891,0.552477,0.012082,0.763171,0.518488,0.014635,0.757388,0.494415,0.015003,0.749295,0.480926,0.014751,0.757703,0.494275,-0.001276,0.751454,0.436090,-0.006041,0.738793,0.416757,-0.005505,0.728600,0.411703,-0.003343,0.746475,0.497814,-0.009773,0.740258,0.430581,-0.015947,0.725609,0.410866,-0.013474,0.714859,0.407314,-0.009543,0.733676,0.507839,-0.017107,0.728634,0.443128,-0.021444,0.715708,0.426675,-0.017925,0.706682,0.422430,-0.013879,0.721128,0.524385,-0.023070,0.714681,0.472288,-0.026288,0.707046,0.457357,-0.023601,0.701598,0.454138,-0.020083
1780385196.722,right,open_palm,0.777951,0.606833,0.000000,0.799089,0.584226,0.006969,0.808669,0.553198,0.008308,0.809580,0.523552,0.008233,0.801654,0.506314,0.007624,0.799932,0.511461,-0.000202,0.803854,0.453056,-0.004175,0.797910,0.429194,-0.005404,0.790325,0.420171,-0.004814,0.787960,0.507574,-0.005801,0.792228,0.442851,-0.010175,0.783475,0.417802,-0.010007,0.773153,0.408869,-0.008164,0.773919,0.511214,-0.010679,0.776716,0.449397,-0.013470,0.769449,0.424421,-0.012835,0.761239,0.412711,-0.011318,0.759234,0.521763,-0.014614,0.757642,0.474456,-0.015818,0.753517,0.456570,-0.013584,0.748758,0.448822,-0.010862
1780385197.256,right,open_palm,0.818096,0.638206,0.000000,0.836651,0.622064,0.008595,0.848964,0.590203,0.011462,0.856870,0.566112,0.012432,0.866085,0.557109,0.012443,0.851243,0.538296,0.003066,0.856197,0.484881,0.000494,0.856340,0.451397,-0.000824,0.854520,0.425616,-0.001726,0.842925,0.531169,-0.004002,0.849707,0.467696,-0.007024,0.849155,0.428610,-0.008349,0.846814,0.398487,-0.009050,0.830024,0.528607,-0.010329,0.838282,0.467644,-0.013907,0.839569,0.431647,-0.016456,0.838873,0.404080,-0.017991,0.812990,0.530429,-0.015571,0.818103,0.484810,-0.020128,0.819141,0.456459,-0.021766,0.818483,0.432518,-0.022300
1780385197.840,right,open_palm,0.836351,0.543380,-0.000000,0.839120,0.498704,0.001484,0.846295,0.468903,-0.000045,0.851040,0.446790,-0.002803,0.855320,0.428643,-0.006037,0.866292,0.475914,-0.001605,0.872576,0.441330,-0.006586,0.876642,0.419484,-0.010838,0.880539,0.401484,-0.014508,0.864825,0.480338,-0.006724,0.870553,0.438030,-0.012410,0.873998,0.414534,-0.016287,0.878125,0.395837,-0.019514,0.859630,0.486233,-0.012206,0.864662,0.443868,-0.018955,0.867880,0.419422,-0.022675,0.872054,0.398937,-0.025430,0.851673,0.492990,-0.017479,0.853797,0.465809,-0.024678,0.855324,0.445739,-0.028246,0.858084,0.426695,-0.030828
